Sample,Wall,Door_Start,Door,Door_Passed
1,0.38395970738395246,0.17965640919804662,0.13550278120081113,0.3008811022171897
2,0.38395970738395246,0.17965640919804662,0.13550278120081113,0.3008811022171897
